"No.","Time","Source","Destination","Protocol","Length","Info"
"180","2020-01-01 18:53:56.802385","192.168.159.10","192.168.159.131","TCP","66","5370  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"181","2020-01-01 18:53:56.802731","192.168.159.131","192.168.159.10","TCP","66","80  >  5370 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"182","2020-01-01 18:53:56.802899","192.168.159.10","192.168.159.131","TCP","54","5370  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"183","2020-01-01 18:53:56.860486","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"184","2020-01-01 18:53:56.860847","192.168.159.131","192.168.159.10","TCP","54","80  >  5370 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"185","2020-01-01 18:53:56.861653","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"186","2020-01-01 18:53:56.908203","192.168.159.10","192.168.159.131","TCP","54","5370  >  80 [ACK] Seq=135 Ack=914 Win=1051136 Len=0"
"187","2020-01-01 18:53:58.014986","192.168.159.11","192.168.159.131","TCP","54","5364  >  80 [FIN, ACK] Seq=135 Ack=914 Win=130304 Len=0"
"188","2020-01-01 18:53:58.015335","192.168.159.131","192.168.159.11","TCP","54","80  >  5364 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"189","2020-01-01 18:53:58.015465","192.168.159.11","192.168.159.131","TCP","54","5364  >  80 [ACK] Seq=136 Ack=915 Win=130304 Len=0"
"190","2020-01-01 18:53:58.015642","192.168.159.11","192.168.159.131","TCP","66","5372  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"191","2020-01-01 18:53:58.015976","192.168.159.131","192.168.159.11","TCP","66","80  >  5372 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"192","2020-01-01 18:53:58.016137","192.168.159.11","192.168.159.131","TCP","54","5372  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"193","2020-01-01 18:53:58.073837","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"194","2020-01-01 18:53:58.074317","192.168.159.131","192.168.159.11","TCP","54","80  >  5372 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"195","2020-01-01 18:53:58.074749","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"196","2020-01-01 18:53:58.115311","192.168.159.11","192.168.159.131","TCP","54","5372  >  80 [ACK] Seq=135 Ack=914 Win=1051136 Len=0"
"197","2020-01-01 18:53:59.012305","192.168.159.13","192.168.159.131","TCP","58","54943  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"198","2020-01-01 18:53:59.012748","192.168.159.131","192.168.159.13","TCP","58","80  >  54943 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"199","2020-01-01 18:53:59.012886","192.168.159.13","192.168.159.131","TCP","54","54943  >  80 [RST] Seq=1 Win=0 Len=0"
"200","2020-01-01 18:53:59.065795","192.168.159.13","192.168.159.131","TCP","66","5374  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"201","2020-01-01 18:53:59.066049","192.168.159.131","192.168.159.13","TCP","66","80  >  5374 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"202","2020-01-01 18:53:59.066187","192.168.159.13","192.168.159.131","TCP","54","5374  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"203","2020-01-01 18:53:59.118422","192.168.159.13","192.168.159.131","HTTP","72","GET / HTTP/1.0 "
"204","2020-01-01 18:53:59.118820","192.168.159.131","192.168.159.13","TCP","54","80  >  5374 [ACK] Seq=1 Ack=19 Win=5888 Len=0"
"205","2020-01-01 18:53:59.119242","192.168.159.131","192.168.159.13","HTTP","986","HTTP/1.1 200 OK  (text/html)"
"206","2020-01-01 18:53:59.119986","192.168.159.131","192.168.159.13","TCP","54","80  >  5374 [FIN, ACK] Seq=933 Ack=19 Win=5888 Len=0"
"207","2020-01-01 18:53:59.120060","192.168.159.13","192.168.159.131","TCP","54","5374  >  80 [ACK] Seq=19 Ack=934 Win=1050112 Len=0"
"208","2020-01-01 18:53:59.221324","192.168.159.13","192.168.159.131","TCP","54","5374  >  80 [FIN, ACK] Seq=19 Ack=934 Win=1050112 Len=0"
"209","2020-01-01 18:53:59.221468","192.168.159.131","192.168.159.13","TCP","54","80  >  5374 [ACK] Seq=934 Ack=20 Win=5888 Len=0"
"210","2020-01-01 18:53:59.221700","192.168.159.13","192.168.159.131","TCP","66","5375  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"211","2020-01-01 18:53:59.221836","192.168.159.131","192.168.159.13","TCP","66","80  >  5375 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"212","2020-01-01 18:53:59.221932","192.168.159.13","192.168.159.131","TCP","54","5375  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"213","2020-01-01 18:53:59.278136","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"214","2020-01-01 18:53:59.278538","192.168.159.131","192.168.159.13","TCP","54","80  >  5375 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"215","2020-01-01 18:53:59.279124","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"216","2020-01-01 18:53:59.323244","192.168.159.13","192.168.159.131","TCP","54","5375  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"217","2020-01-01 18:54:00.903852","192.168.159.14","192.168.159.131","TCP","54","5366  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"218","2020-01-01 18:54:00.904124","192.168.159.131","192.168.159.14","TCP","54","80  >  5366 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"219","2020-01-01 18:54:00.904221","192.168.159.14","192.168.159.131","TCP","54","5366  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"220","2020-01-01 18:54:00.904326","192.168.159.14","192.168.159.131","TCP","66","5377  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"221","2020-01-01 18:54:00.904462","192.168.159.131","192.168.159.14","TCP","66","80  >  5377 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"222","2020-01-01 18:54:00.904583","192.168.159.14","192.168.159.131","TCP","54","5377  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"223","2020-01-01 18:54:00.959707","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"224","2020-01-01 18:54:00.960121","192.168.159.131","192.168.159.14","TCP","54","80  >  5377 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"225","2020-01-01 18:54:00.960542","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"226","2020-01-01 18:54:01.004369","192.168.159.14","192.168.159.131","TCP","54","5377  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"227","2020-01-01 18:54:05.202354","192.168.159.12","192.168.159.131","TCP","54","5368  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"228","2020-01-01 18:54:05.202668","192.168.159.131","192.168.159.12","TCP","54","80  >  5368 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"229","2020-01-01 18:54:05.202808","192.168.159.12","192.168.159.131","TCP","54","5368  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"230","2020-01-01 18:54:05.202932","192.168.159.12","192.168.159.131","TCP","66","5379  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"231","2020-01-01 18:54:05.203128","192.168.159.131","192.168.159.12","TCP","66","80  >  5379 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"232","2020-01-01 18:54:05.203294","192.168.159.12","192.168.159.131","TCP","54","5379  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"233","2020-01-01 18:54:05.259921","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"234","2020-01-01 18:54:05.260374","192.168.159.131","192.168.159.12","TCP","54","80  >  5379 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"235","2020-01-01 18:54:05.260998","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"236","2020-01-01 18:54:05.302347","192.168.159.12","192.168.159.131","TCP","54","5379  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"237","2020-01-01 18:54:06.991303","192.168.159.10","192.168.159.131","TCP","54","5370  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1051136 Len=0"
"238","2020-01-01 18:54:06.991533","192.168.159.131","192.168.159.10","TCP","54","80  >  5370 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"239","2020-01-01 18:54:06.991628","192.168.159.10","192.168.159.131","TCP","54","5370  >  80 [ACK] Seq=136 Ack=915 Win=1051136 Len=0"
"240","2020-01-01 18:54:06.991733","192.168.159.10","192.168.159.131","TCP","66","5381  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"241","2020-01-01 18:54:06.991868","192.168.159.131","192.168.159.10","TCP","66","80  >  5381 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"242","2020-01-01 18:54:06.991988","192.168.159.10","192.168.159.131","TCP","54","5381  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"243","2020-01-01 18:54:07.045615","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"244","2020-01-01 18:54:07.045938","192.168.159.131","192.168.159.10","TCP","54","80  >  5381 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"245","2020-01-01 18:54:07.046250","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"246","2020-01-01 18:54:07.089014","192.168.159.10","192.168.159.131","TCP","54","5381  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"247","2020-01-01 18:54:08.193429","192.168.159.11","192.168.159.131","TCP","54","5372  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1051136 Len=0"
"248","2020-01-01 18:54:08.193781","192.168.159.131","192.168.159.11","TCP","54","80  >  5372 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"249","2020-01-01 18:54:08.193938","192.168.159.11","192.168.159.131","TCP","54","5372  >  80 [ACK] Seq=136 Ack=915 Win=1051136 Len=0"
"250","2020-01-01 18:54:08.194174","192.168.159.11","192.168.159.131","TCP","66","5383  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"251","2020-01-01 18:54:08.194742","192.168.159.131","192.168.159.11","TCP","66","80  >  5383 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"252","2020-01-01 18:54:08.194900","192.168.159.11","192.168.159.131","TCP","54","5383  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"253","2020-01-01 18:54:08.253419","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"254","2020-01-01 18:54:08.253835","192.168.159.131","192.168.159.11","TCP","54","80  >  5383 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"255","2020-01-01 18:54:08.254251","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"256","2020-01-01 18:54:08.295858","192.168.159.11","192.168.159.131","TCP","54","5383  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"257","2020-01-01 18:54:09.400179","192.168.159.13","192.168.159.131","TCP","54","5375  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"258","2020-01-01 18:54:09.400606","192.168.159.131","192.168.159.13","TCP","54","80  >  5375 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"259","2020-01-01 18:54:09.400767","192.168.159.13","192.168.159.131","TCP","54","5375  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"260","2020-01-01 18:54:09.400851","192.168.159.13","192.168.159.131","TCP","66","5385  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"261","2020-01-01 18:54:09.401255","192.168.159.131","192.168.159.13","TCP","66","80  >  5385 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"262","2020-01-01 18:54:09.401418","192.168.159.13","192.168.159.131","TCP","54","5385  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"263","2020-01-01 18:54:09.459474","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"264","2020-01-01 18:54:09.460183","192.168.159.131","192.168.159.13","TCP","54","80  >  5385 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"265","2020-01-01 18:54:09.461557","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"266","2020-01-01 18:54:09.505620","192.168.159.13","192.168.159.131","TCP","54","5385  >  80 [ACK] Seq=135 Ack=914 Win=130304 Len=0"
"267","2020-01-01 18:54:11.088297","192.168.159.14","192.168.159.131","TCP","54","5377  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"268","2020-01-01 18:54:11.088657","192.168.159.131","192.168.159.14","TCP","54","80  >  5377 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"269","2020-01-01 18:54:11.088809","192.168.159.14","192.168.159.131","TCP","54","5377  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"270","2020-01-01 18:54:11.089003","192.168.159.14","192.168.159.131","TCP","66","5387  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"271","2020-01-01 18:54:11.089481","192.168.159.131","192.168.159.14","TCP","66","80  >  5387 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"272","2020-01-01 18:54:11.089662","192.168.159.14","192.168.159.131","TCP","54","5387  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"273","2020-01-01 18:54:11.145386","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"274","2020-01-01 18:54:11.145689","192.168.159.131","192.168.159.14","TCP","54","80  >  5387 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"275","2020-01-01 18:54:11.146143","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"276","2020-01-01 18:54:11.191218","192.168.159.14","192.168.159.131","TCP","54","5387  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"277","2020-01-01 18:54:11.488392","192.168.159.1","192.168.159.255","BROWSER","253","Domain/Workgroup Announcement NATHEALTH, NT Workstation, Domain Enum"
"278","2020-01-01 18:54:15.412151","192.168.159.12","192.168.159.131","TCP","54","5379  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"279","2020-01-01 18:54:15.412359","192.168.159.131","192.168.159.12","TCP","54","80  >  5379 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"280","2020-01-01 18:54:15.412423","192.168.159.12","192.168.159.131","TCP","54","5379  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"281","2020-01-01 18:54:15.412434","192.168.159.12","192.168.159.131","TCP","66","5389  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"282","2020-01-01 18:54:15.412526","192.168.159.131","192.168.159.12","TCP","66","80  >  5389 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"283","2020-01-01 18:54:15.412616","192.168.159.12","192.168.159.131","TCP","54","5389  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"284","2020-01-01 18:54:15.469702","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"285","2020-01-01 18:54:15.470137","192.168.159.131","192.168.159.12","TCP","54","80  >  5389 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"286","2020-01-01 18:54:15.470756","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"287","2020-01-01 18:54:15.515508","192.168.159.12","192.168.159.131","TCP","54","5389  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"288","2020-01-01 18:54:17.146789","192.168.159.10","192.168.159.131","TCP","54","5381  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"289","2020-01-01 18:54:17.146995","192.168.159.131","192.168.159.10","TCP","54","80  >  5381 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"290","2020-01-01 18:54:17.147087","192.168.159.10","192.168.159.131","TCP","54","5381  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"291","2020-01-01 18:54:17.147227","192.168.159.10","192.168.159.131","TCP","66","5391  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"292","2020-01-01 18:54:17.147388","192.168.159.131","192.168.159.10","TCP","66","80  >  5391 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"293","2020-01-01 18:54:17.147525","192.168.159.10","192.168.159.131","TCP","54","5391  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"294","2020-01-01 18:54:17.204686","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"295","2020-01-01 18:54:17.205087","192.168.159.131","192.168.159.10","TCP","54","80  >  5391 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"296","2020-01-01 18:54:17.205642","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"297","2020-01-01 18:54:17.247431","192.168.159.10","192.168.159.131","TCP","54","5391  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"298","2020-01-01 18:54:18.354963","192.168.159.11","192.168.159.131","TCP","54","5383  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"299","2020-01-01 18:54:18.355271","192.168.159.131","192.168.159.11","TCP","54","80  >  5383 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"300","2020-01-01 18:54:18.355393","192.168.159.11","192.168.159.131","TCP","54","5383  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"301","2020-01-01 18:54:18.355571","192.168.159.11","192.168.159.131","TCP","66","5393  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"302","2020-01-01 18:54:18.355706","192.168.159.131","192.168.159.11","TCP","66","80  >  5393 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"303","2020-01-01 18:54:18.355860","192.168.159.11","192.168.159.131","TCP","54","5393  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"304","2020-01-01 18:54:18.411072","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"305","2020-01-01 18:54:18.411461","192.168.159.131","192.168.159.11","TCP","54","80  >  5393 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"306","2020-01-01 18:54:18.411848","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"307","2020-01-01 18:54:18.458096","192.168.159.11","192.168.159.131","TCP","54","5393  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"308","2020-01-01 18:54:19.597310","192.168.159.13","192.168.159.131","TCP","54","5385  >  80 [FIN, ACK] Seq=135 Ack=914 Win=130304 Len=0"
"309","2020-01-01 18:54:19.597718","192.168.159.131","192.168.159.13","TCP","54","80  >  5385 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"310","2020-01-01 18:54:19.597854","192.168.159.13","192.168.159.131","TCP","54","5385  >  80 [ACK] Seq=136 Ack=915 Win=130304 Len=0"
"311","2020-01-01 18:54:19.597900","192.168.159.13","192.168.159.131","TCP","66","5395  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"312","2020-01-01 18:54:19.598204","192.168.159.131","192.168.159.13","TCP","66","80  >  5395 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"313","2020-01-01 18:54:19.598362","192.168.159.13","192.168.159.131","TCP","54","5395  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"314","2020-01-01 18:54:19.653951","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"315","2020-01-01 18:54:19.654385","192.168.159.131","192.168.159.13","TCP","54","80  >  5395 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"316","2020-01-01 18:54:19.654794","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"317","2020-01-01 18:54:19.696226","192.168.159.13","192.168.159.131","TCP","54","5395  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"318","2020-01-01 18:54:21.262395","192.168.159.14","192.168.159.131","TCP","54","5387  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"319","2020-01-01 18:54:21.262674","192.168.159.131","192.168.159.14","TCP","54","80  >  5387 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"320","2020-01-01 18:54:21.262814","192.168.159.14","192.168.159.131","TCP","54","5387  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"321","2020-01-01 18:54:21.263040","192.168.159.14","192.168.159.131","TCP","66","5397  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"322","2020-01-01 18:54:21.263458","192.168.159.131","192.168.159.14","TCP","66","80  >  5397 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"323","2020-01-01 18:54:21.263645","192.168.159.14","192.168.159.131","TCP","54","5397  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"324","2020-01-01 18:54:21.323222","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"325","2020-01-01 18:54:21.323741","192.168.159.131","192.168.159.14","TCP","54","80  >  5397 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"326","2020-01-01 18:54:21.324220","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"327","2020-01-01 18:54:21.367590","192.168.159.14","192.168.159.131","TCP","54","5397  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"328","2020-01-01 18:54:25.589659","192.168.159.12","192.168.159.131","TCP","54","5389  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"329","2020-01-01 18:54:25.590065","192.168.159.131","192.168.159.12","TCP","54","80  >  5389 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"330","2020-01-01 18:54:25.590214","192.168.159.12","192.168.159.131","TCP","54","5389  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"331","2020-01-01 18:54:25.590293","192.168.159.12","192.168.159.131","TCP","66","5399  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"332","2020-01-01 18:54:25.590636","192.168.159.131","192.168.159.12","TCP","66","80  >  5399 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"333","2020-01-01 18:54:25.590803","192.168.159.12","192.168.159.131","TCP","54","5399  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"334","2020-01-01 18:54:25.649927","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"335","2020-01-01 18:54:25.650505","192.168.159.131","192.168.159.12","TCP","54","80  >  5399 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"336","2020-01-01 18:54:25.650979","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"337","2020-01-01 18:54:25.692178","192.168.159.12","192.168.159.131","TCP","54","5399  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"338","2020-01-01 18:54:27.332684","192.168.159.10","192.168.159.131","TCP","54","5391  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"339","2020-01-01 18:54:27.333085","192.168.159.131","192.168.159.10","TCP","54","80  >  5391 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"340","2020-01-01 18:54:27.333228","192.168.159.10","192.168.159.131","TCP","54","5391  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
